Competidor,Haul,OrgDesCont,22,21,20,19,18
QatarAirways,SH,ASIA-EUR,LUN: lgg-DOH-LHR-doh (A7-BAW),LUN: bom-DOH-ATH-DOH-kiv (A7-BCF),LUN: ccu-DOH-ATH-DOH-ath (A7-BCD),LUN: lgg-DOH-LGG-DOH-maa (A7-BAW),LUN: lhr-DOH-LHR-DOH-cmb (A7-BAC)
QatarAirways,SH,ASIA-EUR,LUN: lhr-DOH-ZRH-DOH-fra (A7-BAX),LUN: muc-DOH-MUC-DOH-lhe (A7-BEB),LUN: doh-CMB*-DOH-MXP-DOH-lux (A7-BEA),LUN: del-DOH-ATH-DOH-ath (A7-BCZ),LUN: pek-DOH-MUC-DOH*-MUC-doh (A7-BAU)
QatarAirways,SH,ASIA-EUR,LUN: cdg-DOH-FRA-DOH-lgg (A7-BEA),LUN: ist-DOH-LHR-DOH-isb (A7-BEH),LUN: bkk-DOH-LHR-DOH-lhe (A7-BEE),LUN: mst-DOH-LUX-DOH-lgg (A7-BEB),LUN: dub-DOH-ATH-DOH-maa (A7-BDA)
QatarAirways,SH,ASIA-EUR,LUN: zrh-DOH-LUX-DOH-lux (A7-BEB),LUN: yvr-DOH-LHR-DOH-trv (A7-BEK),LUN: doh-KWI*-DOH-LHR-DOH-kwi (A7-BEJ),LUN: lux-DOH-LGG-DOH-jnb (A7-BEB),LUN: doh-LHR*-DOH-LGG-DOH-lhr (A7-BEA)
QatarAirways,SH,ASIA-EUR,LUN: bom-DOH-LGG-DOH-lgg (A7-BEH),LUN: bkk-DOH-LHR-DOH-lhe (A7-BEL),LUN: pek-DOH-BUD-DOH-hyd (A7-BEQ),LUN: mad-DOH-CDG-DOH-mxp (A7-BEC),LUN: muc-DOH-LHR*-ADD-DOH-MNL-DOH-BLR-DOH-bru (A7-BEM)
QatarAirways,SH,ASIA-EUR,LUN: pek-DOH-BUD-DOH-lhr (A7-BEL),LUN: lhr-DOH-MAD-DOH-lhe (A7-BES),LUN: mad-DOH-LHR-DOH-bkk (A7-BER),LUN: icn-DOH-MUC-DOH*-BKK-doh (A7-BEE),LUN: hkg-DOH-BRU-DOH-bru (A7-BES)
QatarAirways,SH,ASIA-EUR,LUN: hgh-DOH-LHR-DOH-pvg (A7-BEO),LUN: pvg-DOH-FRA-DOH-del (A7-BEV),LUN: bom-DOH-BRU-DOH-del (A7-BEU),LUN: lhr-DOH-LHR-DOH*-CGK-doh (A7-BEL),LUN: maa-DOH-FRA*-DOH-ICN-DOH-CKG-DOH-HGH-doh (A7-BEX)
QatarAirways,SH,ASIA-EUR,LUN: del-DOH-LHR-DOH-lhe (A7-BEP),LUN: pvg-DOH-LUX*-MLA-DOH-cdg (A7-BFR),LUN: cgo-DOH-LUX-DOH*-BEY-doh (A7-BFG),LUN: lgg-DOH-LHR-DOH-icn (A7-BES),LUN: pvg-DOH-AMS-DOH*-IKA-doh (A7-BFH)
QatarAirways,SH,ASIA-EUR,LUN: cmb-DOH-MAD-DOH-bud (A7-BEX),LUN: can-DOH-AMS-DOH-ams (A7-BGB),LUN: ost-DOH-FRA-DOH-sgn (A7-BFR),LUN: hgh-DOH-LHR-DOH-lhr (A7-BET),LUN: kix-DOH-AMS-DOH*-OSL-doh (A7-BFI)
QatarAirways,SH,ASIA-EUR,LUN: mxp-DOH-LUX*-CDG-DOH-han (A7-BFC),MAR: bsl-DOH*-KWI-MAD-DOH-ist (A7-AFJ),LUN: mxp-DOH-AMS-DOH-ams (A7-BGA),LUN: hkg-DOH-AMS-DOH-hkg (A7-BGA),LUN: osl-DOH-WAW-CDG-DOH-SIN-HKG-DOH-stn (A7-BFJ)
QatarAirways,SH,ASIA-EUR,LUN: lgg-DOH-FRA-doh (A7-BFD),MAR: bcn-DOH-IST-DOH-dub (A7-ALK),LUN: ams-DOH-AMS-DOH-hkg (A7-BGA),LUN: doh-PVG*-DOH-AMS-DOH-icn (A7-BGB),LUN: pvg-DOH-LGG-ORD-LAX-LGG-DOH-HAN-doh (A7-BFP)
QatarAirways,SH,ASIA-EUR,LUN: kwi-DOH-LUX*-MST-ATL-BOG*-ORD-LGG-DOH-cdg (A7-BFK),MAR: bkk-DOH-ZRH-DOH-muc (A7-ALY),MAR: ist-DOH-BRU-DOH*-BEY-doh (A7-AFF),MAR: khi-DOH-MAD-DOH-fra (A7-AFH),MAR: lhr-DOH-OSL-DOH-hyd (A7-AFI)
QatarAirways,SH,ASIA-EUR,LUN: mxp-DOH-CDG-DOH*-MAD-ord (A7-BFR),MAR: man-DOH-LHR-DOH-mnl (A7-AMJ),MAR: sgn-DOH-MST-BEY-doh (A7-AFH),MAR: amd-DOH-BRU-DOH-lhr (A7-AFI),MAR: doh-ATQ-LHR-DOH-bom (A7-ALQ)
QatarAirways,SH,ASIA-EUR,LUN: hkg-DOH-AMS-doh (A7-BGA),MAR: dub-DOH-FCO-DOH-ams (A7-AML),MAR: nbo-DOH-MAD-DOH-ist (A7-AFJ),MAR: cdg-DOH-CDG-DOH-muc (A7-ALA),MAR: kwi-DOH-IST-DOH-arn (A7-ALW)
QatarAirways,SH,ASIA-EUR,MAR: nbo-DOH-MAD-doh (A7-AFF),MAR: cmb-DOH-CDG-DOH-ord (A7-ANG),MAR: mad-DOH-IST-DOH-sgn (A7-AFJ),MAR: doh-LHE-MAN-DOH-hel (A7-ALL),MAR: doh-AMD-LHR-DOH-pnh (A7-ALX)
QatarAirways,SH,ASIA-EUR,MAR: mad-DOH-CDG-doh (A7-ALK),MAR: nrt-DOH-FRA-DOH-mel (A7-ANI),MAR: doh-ATQ*-ISB-LHR-DOH-osl (A7-ALP),MAR: doh-DFW*-ISB-MAN-doh (A7-ALQ),MAR: dub-DOH-ZRH-DOH-mnl (A7-ALY)
QatarAirways,SH,ASIA-EUR,MAR: cdg-DOH-IST-DOH-cdg (A7-ALL),MAR: syd-DOH-AMS-DOH-nrt (A7-ANP),MAR: dub-DOH-CDG-DOH-muc (A7-ALW),MAR: fco-DOH-VIE-DOH-ams (A7-AMF),MAR: cdg-DOH-FRA-DOH-zrh (A7-AMH)
QatarAirways,SH,ASIA-EUR,MAR: mnl-DOH-FRA-doh (A7-ALY),MAR: lhr-DOH-LGG-OSL*-DOH-MEL-DOH-LGG-DOH-lhe (A7-BAA),MAR: kwi-DOH-IST-DOH-ika (A7-ALX),MAR: mct-DOH-ZRH-DOH-yul (A7-AMJ),MAR: zrh-DOH-VIE-DOH-ams (A7-AMK)
QatarAirways,SH,ASIA-EUR,MAR: lhr-DOH-LHR-DOH-yul (A7-AMG),MAR: doh-SYD*-DOH-LHR*-SYD-DOH-LHR-DOH-KWI-DOH-cmb (A7-BAC),MAR: yul-DOH-FCO-DOH-zrh (A7-AMG),MAR: cgk-DOH-FCO-DOH-bkk (A7-AML),MAR: sin-DOH-AMS-DOH-sin (A7-ANE)
QatarAirways,SH,ASIA-EUR,MAR: man-DOH-MAN-DOH-man (A7-AMH),MAR: cgk-DOH-CDG-DOH-kwi (A7-BAF),MAR: man-DOH-CDG-DOH-bkk (A7-AMH),MAR: kwi-DOH-CDG-DOH-fra (A7-ANA),MAR: nrt-DOH-LHR-DOH-dfw (A7-ANH)
QatarAirways,SH,ASIA-EUR,MAR: arn-DOH-FCO-DOH-ams (A7-AMJ),MAR: icn-DOH-MXP-DOH-kwi (A7-BAI),MAR: cdg-DOH-ZRH-DOH-yul (A7-AMK),MAR: cdg-DOH-LHR-DOH-cdg (A7-AND),MAR: cdg-DOH-CDG-DOH-hkg (A7-ANI)
QatarAirways,SH,ASIA-EUR,MAR: dub-DOH-ZRH-DOH-muc (A7-AMK),MAR: bru-DOH-CPH-DOH-lhr (A7-BAL),MAR: syd-DOH-FRA-DOH-syd (A7-ANB),MAR: lhr-DOH-AMS-DOH-lhr (A7-ANI),MAR: syd-DOH-CDG-DOH-ord (A7-ANM)
QatarAirways,SH,ASIA-EUR,MAR: nrt-DOH-CDG-DOH-nrt (A7-ANF),MAR: maa-DOH-BRU-DOH-jnb (A7-BAN),MAR: ord-DOH-LHR-DOH-syd (A7-ANG),MAR: hkg-DOH-FRA-DOH-mel (A7-ANL),MAR: mel-DOH-MUC-DOH-pek (A7-BAJ)
QatarAirways,SH,ASIA-EUR,MAR: cdg-DOH-AMS-doh (A7-ANP),MAR: pek-DOH-LUX-TUN-DOH-PEK-DOH-LHR-doh (A7-BAO),MAR: ams-DOH-LHR-DOH-lhr (A7-ANN),MAR: bkk-DOH-MUC-DOH-sin (A7-BAG),MAR: can-DOH-FRA*-DOH-BKK*-SYD-DOH-CAN-DOH-CAN-doh (A7-BAN)
QatarAirways,SH,ASIA-EUR,MAR: can-DOH-ZAZ-lim (A7-BAB),MAR: dar-DOH-SJJ-DOH-bah (A7-BCC),MAR: mel-DOH-AMS-DOH-nrt (A7-ANP),MAR: sgn-DOH-CDG-DOH-lhr (A7-BAI),MAR: sgn-DOH-CDG-DOH*-CDG-doh (A7-BAT)
QatarAirways,SH,ASIA-EUR,MAR: blr-DOH-MUC-DOH-bru (A7-BAK),MAR: doh-SKP-doh (A7-BCY),MAR: doh-MAD-DOH-cph (A7-BAA),MAR: cdg-DOH-LHR-DOH-blr (A7-BAI),MAR: lgg-DOH-LHR-DOH-lhr (A7-BEA)
QatarAirways,SH,ASIA-EUR,MAR: bru-DOH-LHR-doh (A7-BAL),MAR: bom-DOH-LHR-DOH-sin (A7-BEJ),MAR: sgn-DOH-CDG-DOH-lhr (A7-BAG),MAR: jnb-DOH-LHR-DOH-can (A7-BAJ),MAR: pvg-DOH-FRA*-DOH-KGL-DOH-HYD-DOH-BKK-doh (A7-BEK)
QatarAirways,SH,ASIA-EUR,MAR: kul-DOH-OSL-doh (A7-BAN),MAR: bom-DOH-LHR-DOH-blr (A7-BEK),MAR: cdg-DOH-LHR-DOH-amd (A7-BAG),MAR: maa-DOH-CPH-DOH-lhr (A7-BAK),MAR: doh-BOM*-DOH-LHR-DOH-mia (A7-BEL)
QatarAirways,SH,ASIA-EUR,MAR: doh-CDG*-DOH-CDG-doh (A7-BAU),MAR: bkk-DOH-MXP-DOH-hkg (A7-BEO),MAR: doh-SYD*-DOH-FRA-DOH-cok (A7-BAH),MAR: bru-DOH-FRA-DOH-kwi (A7-BAP),MAR: blr-DOH-LHR-DOH*-LHR-doh (A7-BEQ)
QatarAirways,SH,ASIA-EUR,MAR: zrh-DOH-FRA-doh (A7-BAX),MAR: sgn-DOH-CDG-DOH-lhe (A7-BEP),MAR: mel-DOH-CDG-DOH-mel (A7-BAL),MAR: amd-DOH-MAD-DOH-cdg (A7-BAU),MAR: kul-DOH-OSL-DOH-dfw (A7-BER)
QatarAirways,SH,ASIA-EUR,MAR: ath-DOH-KIV-doh (A7-BCF),MAR: del-DOH-LHR-DOH-bkk (A7-BEV),MAR: bru-DOH-MUC-DOH-lgg (A7-BAN),MAR: khi-DOH-LGG-DOH-lhr (A7-BAX),MAR: bru-DOH-BRU-DOH-iad (A7-BES)
QatarAirways,SH,ASIA-EUR,MAR: kbl-DOH-KBP-doh (A7-BDC),MAR: han-DOH-ZAZ*-CDG-ZAZ-JFK-IAH-LGG-DOH-pvg (A7-BFE),MAR: muc-DOH-LGG-OSL-DOH-DEL-DOH*-CMB-DOH-cdg (A7-BAN),MAR: jnb-DOH-LUX-DOH-cph (A7-BEA),MAR: icn-DOH-LGG-DOH-atq (A7-BEV)
QatarAirways,SH,ASIA-EUR,MAR: fra-DOH-LGG-doh (A7-BEA),MAR: mla-DOH-CDG-DOH*-BGW-doh (A7-BFR),MAR: cgk-DOH-LHR-DOH-kwi (A7-BAO),MAR: cdg-DOH-MXP-DOH-bru (A7-BEC),MAR: bsl-DOH-FRA-OSL-DOH-PVG-DOH*-KWI-DOH-sin (A7-BFE)
QatarAirways,SH,ASIA-EUR,MAR: lux-DOH-LUX-OSL-doh (A7-BEB),MAR: mxp-DOH-FRA-DOH*-OSL-doh (A7-BFT),MAR: amm-DOH-MXP-DOH-cdg (A7-BAU),MAR: sin-DOH-BRU-DOH-kwi (A7-BEJ),MAR: pvg-DOH-ZAZ-JFK-ORD-LUX*-IAH-OST-DOH-can (A7-BFG)
QatarAirways,SH,ASIA-EUR,MAR: sgn-DOH-CDG-doh (A7-BEC),MAR: ams-DOH-AMS-DOH-hkg (A7-BGB),MAR: zrh-DOH-MAN-DOH-blr (A7-BAX),MAR: doh-CGK*-DOH-LHR-DOH-lgg (A7-BEN),MAR: pvg-DOH-FRA-LHR-BEY-DOH-AMS-ORD-ams (A7-BFS)
QatarAirways,SH,ASIA-EUR,MAR: pek-DOH-CPH-doh (A7-BEG),MIE: osl-DOH-MST-BEY-doh (A7-AFF),MAR: mxp-DOH-LUX-TUN-DOH-BOM-DOH-MAD-doh (A7-BEA),MAR: hgh-DOH-CDG-DOH-ckg (A7-BER),MAR: pvg-DOH-MLA-DOH-ams (A7-BFT)
QatarAirways,SH,ASIA-EUR,MAR: bud-DOH-LHR-doh (A7-BEL),MIE: bey-DOH-MAD-CMN-DOH-KHI-DOH-JNB-nbo (A7-AFF),MAR: bkk-DOH-BRU-DOH-hkg (A7-BEF),MAR: lhr-DOH-LHR-DOH*-LHR-doh (A7-BET),MAR: mla-DOH-AMS*-CDG-DOH-pvg (A7-BFT)
QatarAirways,SH,ASIA-EUR,MAR: doh-BKK*-DOH-MXP-doh (A7-BES),MIE: sgn-DOH-LHR*-BSL-DOH-jnb (A7-AFH),MAR: icn-DOH-CPH-DOH*-DEL-doh (A7-BEI),MAR: can-DOH-BUD-DOH-pvg (A7-BEU),MIE: doh-ESB-IST-DOH-DOH-DOH-DOH*-BGW-doh (A7-AHT)
QatarAirways,SH,ASIA-EUR,MAR: jnb-DOH-BRU-DOH-icn (A7-BEU),MIE: mad-DOH-IST-DOH-bey (A7-AFJ),MAR: kwi-DOH-MAD-DOH-bkk (A7-BEJ),MAR: pvg-DOH-ZAZ-JFK-ORD*-IAH-LGG-DOH-PVG-doh (A7-BFM),MIE: mct-DOH-OSL-DOH-mct (A7-ALA)
QatarAirways,SH,ASIA-EUR,MAR: mel-DOH-LHR-doh (A7-BEW),MIE: ika-DOH-ARN-DOH*-EBB-lhr (A7-ALC),MAR: maa-DOH-LGG-DOH-lhr (A7-BEK),MAR: lgg-DOH-FRA*-OSL-DOH*-OSL-doh (A7-BFQ),MIE: amd-DOH-MAN-DOH-kwi (A7-ALC)
QatarAirways,SH,ASIA-EUR,MAR: mad-DOH-BUD-doh (A7-BEX),MIE: cmb-DOH-CDG-DOH-mct (A7-ALF),MAR: bom-DOH-BUD-DOH-atq (A7-BEM),MAR: doh-HKG*-DOH-CDG-DOH-ams (A7-BFR),MIE: doh-ATQ-LHR-DOH-bcn (A7-ALP)
QatarAirways,SH,ASIA-EUR,MAR: han-DOH-ZAZ*-CDG-ZAZ-jfk (A7-BFP),MIE: ist-DOH-DUB-DOH-cmb (A7-ALK),MAR: blr-DOH-LHR-DOH-sin (A7-BEN),MIE: hyd-DOH-MAD-CMN-DOH-JNB-NBO-LGG-osl (A7-AFF),MIE: lhr-DOH-VIE-DOH-cph (A7-ALR)
QatarAirways,SH,ASIA-EUR,LUN: lhr-DOH-YUL-doh (A7-AMF),MIE: bkk-DOH-VIE-DOH-ika (A7-ALL),MAR: doh-PVG*-DOH-LHR-DOH-pvg (A7-BEV),MIE: mad-DOH-FRA-BEY-doh (A7-AFH),MIE: lhr-DOH-BRU-DOH-kwi (A7-ALS)
QatarAirways,SH,ASIA-EUR,LUN: mel-DOH-ORD-DOH-mel (A7-ANI),MIE: ika-DOH-ATH-DOH-cdg (A7-ALP),MAR: mxp-DOH-FRA-OSL-DOH-HKG-DOH-LUX-vcp (A7-BFM),MIE: bru-DOH-LHR-BSL-DOH-BLR*-DOH-DEL-DOH-bsl (A7-AFI),MIE: ist-DOH-ARN-DOH-ist (A7-ALW)
QatarAirways,SH,ASIA-EUR,LUN: hkg-DOH-DFW-doh (A7-ANJ),MIE: mnl-DOH-MAD-DOH-mad (A7-ALR),MAR: lgg-DOH-LUX-ORD*-AMS-ORD*-BRU-DOH*-MST-ATL-DFW*-MST-doh (A7-BFQ),MIE: nbo-DOH-IST-DOH-ebb (A7-AFJ),MIE: arn-DOH-IST-DOH-doh (A7-ALW)
QatarAirways,SH,ASIA-EUR,MAR: syd-DOH-ORD-doh (A7-ANL),MIE: hel-DOH-MXP-DOH-ika (A7-ALS),MAR: sgn-DOH-CDG-MXP-DOH-KIX-HKG*-DOH-PVG-doh (A7-BFR),MIE: cdg-DOH-MUC-DOH-kwi (A7-ALA),MIE: cgk-DOH-LHR-DOH-kul (A7-AMF)
QatarAirways,SH,ASIA-EUR,MAR: mfm-NGO-LAX-mex (A7-BFQ),MIE: cgk-DOH-HEL-DOH-pnh (A7-ALU),MIE: osl-DOH-MAD-FCO*-CMN-DOH-BLR-DOH-KHI-doh (A7-AFG),MIE: doh-ATQ*-ISB-MAN-DOH-arn (A7-ALC),MIE: man-DOH-CPH-DOH-cgk (A7-AMG)
QatarAirways,SH,ASIA-EUR,LUN: doh-LUX*-MST-ATL-BOG*-ORD-LGG-DOH-cdg (A7-BFK),MIE: arn-DOH-OSL-DOH-ist (A7-ALW),MIE: kul-DOH-MAN-DOH-cdg (A7-ALA),MIE: bey-DOH-CDG-DOH-cmb (A7-ALF),MIE: fra-DOH-ZRH-DOH-zrh (A7-AMH)
QatarAirways,SH,ASIA-EUR,MAR: mst-ATL-BOG*-ORD-LGG-DOH-cdg (A7-BFK),MIE: kwi-DOH-BRU-DOH-kwi (A7-ALX),MIE: bkk-DOH-HEL-DOH-kwi (A7-ALC),MIE: cdg-DOH-BCN-DOH-kul (A7-ALK),MIE: arn-DOH-HEL-DOH-per (A7-AMI)
QatarAirways,SH,ASIA-EUR,,MIE: zrh-DOH-MUC-DOH-mnl (A7-ALY),MIE: doh-ATQ*-ISB-MAN-DOH-cmb (A7-ALF),MIE: man-DOH-HEL-DOH*-LHE-man (A7-ALL),MIE: vie-DOH-AMS-DOH-fco (A7-AMK)
QatarAirways,SH,ASIA-EUR,,MIE: vie-DOH-BCN-DOH*-SIN-doh (A7-ALZ),MIE: cmb-DOH-DUB-DOH-ist (A7-ALK),MIE: ist-DOH-OSL-DOH-pnh (A7-ALS),MIE: per-DOH-CDG-DOH-cdg (A7-ANF)
QatarAirways,SH,ASIA-EUR,,MIE: cgk-DOH-CPH-DOH-cdg (A7-AME),MIE: lhr-DOH-OSL-DOH-pnh (A7-ALP),MIE: hel-DOH-VIE-DOH-cdg (A7-ALW),MIE: syd-DOH-FRA-DOH-mel (A7-ANL)
QatarAirways,SH,ASIA-EUR,,MIE: ams-DOH-ZRH-DOH-ams (A7-AMH),MIE: ika-DOH-BRU-DOH-bkk (A7-ALR),MIE: mct-DOH-DUB-DOH-ist (A7-ALX),MIE: mel-DOH-MUC-DOH-sin (A7-ANN)
QatarAirways,SH,ASIA-EUR,,MIE: lhr-DOH-MAN-DOH-bkk (A7-AMI),MIE: cdg-DOH-MUC-DOH-mct (A7-ALW),MIE: dub-DOH-MAN-DOH-mct (A7-ALZ),MIE: cmb-DOH-LGG-DOH-lhr (A7-BAC)
QatarAirways,SH,ASIA-EUR,,MIE: mnl-DOH-LHR-DOH-osl (A7-AMK),MIE: ika-DOH-BCN-DOH-iad (A7-ALX),MIE: bkk-DOH-BRU-DOH-osl (A7-AME),MIE: cdg-DOH-BRU-DOH-mad (A7-BAF)
QatarAirways,SH,ASIA-EUR,,MIE: fco-DOH-AMS-DOH-cgk (A7-AML),MIE: cgk-DOH-CDG-DOH-muc (A7-ALY),MIE: vie-DOH-AMS-DOH-bkk (A7-AMF),MIE: syd-DOH-FRA*-DOH-JNB-DOH-LHR-DOH-MEL-doh (A7-BAH)
QatarAirways,SH,ASIA-EUR,,MIE: lhr-DOH-LHR-DOH-gru (A7-ANE),MIE: mct-DOH-CDG-DOH-vie (A7-ALZ),MIE: cgk-DOH-ARN-DOH-vie (A7-AMG),MIE: pek-DOH-MUC-DOH-mxp (A7-BAQ)
QatarAirways,SH,ASIA-EUR,,MIE: syd-DOH-FRA-DOH-nrt (A7-ANK),MIE: fco-DOH-ZRH-DOH-lhr (A7-AMG),MIE: arn-DOH-CPH-DOH-kul (A7-AMH),MIE: doh-CGK*-DOH-CDG-DOH-ckg (A7-BAW)
QatarAirways,SH,ASIA-EUR,,MIE: mel-DOH-CDG-DOH-ord (A7-ANM),MIE: ams-DOH-ARN-DOH-fco (A7-AMJ),MIE: bkk-DOH-ZRH-DOH-kul (A7-AMI),MIE: ika-DOH-ATH-DOH-ika (A7-BCZ)
QatarAirways,SH,ASIA-EUR,,MIE: zrh-DOH-CPH-DOH-can (A7-BAB),MIE: arn-DOH-AMS-DOH-osl (A7-AML),MIE: cdg-DOH-FRA-DOH-nrt (A7-ANA),MIE: lhr-DOH-LHR-DOH*-LHR-doh (A7-BEA)
QatarAirways,SH,ASIA-EUR,,MIE: syd-DOH-LHR-DOH-kwi (A7-BAC),MIE: nrt-DOH-CPH-DOH-gru (A7-ANC),MIE: lhr-DOH-CDG-DOH*-FRA-doh (A7-AND),MIE: lhe-DOH-LHR*-DOH-ALG-DOH-CGK*-DOH-MAA-DOH-mad (A7-BEC)
QatarAirways,SH,ASIA-EUR,,MIE: yvr-DOH-LHR-DOH-syd (A7-BAG),MIE: sin-DOH-FRA-DOH-mel (A7-ANK),MIE: ams-DOH-LHR-DOH-hkg (A7-ANI),MIE: can-DOH-FRA*-DOH-KHI-LHR-DOH-PEK-DOH-cdg (A7-BEH)
QatarAirways,SH,ASIA-EUR,,MIE: kwi-DOH-MUC-DOH-bru (A7-BAI),MIE: lhr-DOH-LHR-DOH-ord (A7-ANN),MIE: pek-DOH-ZRH-DOH-lgg (A7-BAF),MIE: lhr-DOH-LHR-DOH-lgg (A7-BEQ)
QatarAirways,SH,ASIA-EUR,,MIE: cph-DOH-LHR-DOH*-LGG-doh (A7-BAL),MIE: mad-DOH-CPH-DOH-lhe (A7-BAA),MIE: zrh-DOH-LGG-DOH-lhr (A7-BAF),MIE: sgn-DOH-CDG-DOH-bkk (A7-BEW)
QatarAirways,SH,ASIA-EUR,,MIE: bkk-DOH-BUD-DOH-cdg (A7-BAU),MIE: mel-DOH-CDG-DOH-lgg (A7-BAJ),MIE: cph-DOH-LHR-DOH-syd (A7-BAK),MIE: pvg-DOH-FRA-DOH-lux (A7-BFC)
QatarAirways,SH,ASIA-EUR,,MIE: muc-DOH-FRA-DOH-del (A7-BAW),MIE: lhr-DOH-LUX-DOH-mxp (A7-BAW),MIE: mel-DOH-LUX-DOH-jnb (A7-BAQ),MIE: hkg-DOH-STN*-MST-ATL-DFW*-BRU-DOH-HKG-DOH-stn (A7-BFJ)
QatarAirways,SH,ASIA-EUR,,MIE: amd-DOH-CDG-DOH-pvg (A7-BAX),MIE: ath-DOH-TIA-DOH*-DAR-doh (A7-BCC),MIE: mad-DOH-CDG-DOH-cph (A7-BAU),MIE: pvg-DOH-ALA-HKG-doh (A7-BFN)
QatarAirways,SH,ASIA-EUR,,MIE: lhr-DOH-MAD-doh (A7-BCK),MIE: ath-DOH-ATH-doh (A7-BCD),MIE: lgg-DOH-LHR-DOH-mad (A7-BAX),MIE: bey-DOH-AMS-ORD-AMS-DOH-AMS-DOH-hkg (A7-BFS)
QatarAirways,SH,ASIA-EUR,,MIE: han-DOH-LUX-DOH-bom (A7-BEA),MIE: hkg-DOH-ZRH-DOH-maa (A7-BEB),MIE: ika-DOH-ATH-DOH-ath (A7-BDC),MIE: icn-DOH-AMS-DOH-cdg (A7-BGB)
QatarAirways,SH,ASIA-EUR,,MIE: yyz-DOH-MXP-DOH-muc (A7-BED),MIE: can-DOH-LHR-DOH*-AMM-doh (A7-BEG),MIE: lux-DOH-CPH-DOH-mux (A7-BEA),JUE: sgn-DOH-IST-DOH-sgn (A7-AFI)
QatarAirways,SH,ASIA-EUR,,MIE: blr-DOH-LGG-DOH-isb (A7-BEE),MIE: can-DOH-FRA-DOH-lhr (A7-BEH),MIE: mxp-DOH-BRU-DOH-lhe (A7-BEC),JUE: pnh-DOH*-DEL-LHR-DOH-mct (A7-ALL)
QatarAirways,SH,ASIA-EUR,,MIE: lhe-DOH-LHR-DOH-pek (A7-BEL),MIE: lgg-DOH-LHR-DOH*-BKK-doh (A7-BEK),MIE: bkk-DOH-BUD-DOH-blr (A7-BEE),JUE: doh-BOM*-ISB-MAN-DOH-kwi (A7-ALQ)
QatarAirways,SH,ASIA-EUR,,MIE: lhe-DOH-BRU-OSL-DOH-ATQ-DOH-YYZ-doh (A7-BET),MIE: pek-DOH-BRU-DOH-hkg (A7-BEP),MIE: bkk-DOH-LHR-DOH-lgg (A7-BEI),JUE: vie-DOH-CPH-DOH-arn (A7-ALR)
QatarAirways,SH,ASIA-EUR,,MIE: bkk-DOH-LGG-ARN-DOH-BUD-DOH-LHR-doh (A7-BEV),MIE: yyz-DOH-MUC-DOH*-KWI-doh (A7-BET),MIE: pvg-DOH-MUC-DOH-lux (A7-BEK),JUE: doh-AMD-LHR-DOH-ccu (A7-ALS)
QatarAirways,SH,ASIA-EUR,,MIE: can-DOH-CDG*-BCN-CDG-DOH*-CDG-DOH*-MST-ATL-DFW*-MST-doh (A7-BFA),MIE: del-DOH-BUD-DOH-lgg (A7-BEU),MIE: lhr-DOH-LGG-DOH-del (A7-BEN),JUE: doh-ATQ-LHR-DOH-mct (A7-ALX)
QatarAirways,SH,ASIA-EUR,,MIE: lgg-DOH-ALA-HKG-doh (A7-BFD),MIE: bkk-DOH-LHR-DOH-bom (A7-BEW),MIE: sgn-DOH-CDG-DOH-lhr (A7-BEQ),JUE: kul-DOH-OSL-DOH-cph (A7-ALZ)
QatarAirways,SH,ASIA-EUR,,MIE: ost-DOH-LUX-ZAZ-MEX-LAX-LGG-DOH-pvg (A7-BFI),MIE: pvg-DOH-FRA-DOH-hkg (A7-BFA),MIE: hgh-DOH-FRA-DOH*-JNB-doh (A7-BEW),JUE: nrt-DOH-VIE-DOH-cdg (A7-AMJ)
QatarAirways,SH,ASIA-EUR,,MIE: hkg-DOH-AMS-ORD-AMS-DOH-PVG-DOH-cdg (A7-BFL),MIE: han-DOH-CDG-OSL*-CDG-AMS-ORD-NGO-SIN-han (A7-BFC),MIE: del-DOH-LHR-DOH-hgh (A7-BEX),JUE: ams-DOH-FCO-DOH-man (A7-AMK)
QatarAirways,SH,ASIA-EUR,,MIE: lgg-DOH-FRA-DOH-sin (A7-BFM),MIE: pvg-DOH-LUX-ATL*-MST-DOH-PVG-DOH-ALA-hkg (A7-BFE),MIE: ost-DOH-ALA-HKG-doh (A7-BFE),JUE: hkg-DOH-FRA-DOH-nrt (A7-ANC)
QatarAirways,SH,ASIA-EUR,,MIE: hkg-DOH-STN-BRU-DOH-HKG-DOH-STN-mxp (A7-BFN),MIE: bru-DOH-AMS-ORD-AMS-DOH-HAN-DOH-pvg (A7-BFI),MIE: pvg-DOH-LUX*-BCN-MST-ATL*-MST-DOH-IKA-HKG-doh (A7-BFG),JUE: mel-DOH-CDG-DOH-hkg (A7-AND)
QatarAirways,SH,ASIA-EUR,,MIE: icn-DOH-AMS-DOH-icn (A7-BGA),MIE: hkg-DOH-STN-BRU-DOH-HKG-DOH-STN-mxp (A7-BFS),MIE: kwi-DOH-CDG-DOH*-MST-atl (A7-BFP),JUE: sin-DOH-LHR-DOH-fra (A7-ANE)
QatarAirways,SH,ASIA-EUR,,MIE: hkg-DOH-FRA-OSL-DOH*-DAC-DOH-HKG-DOH-icn (A7-BGB),MIE: can-DOH-ALA-HKG-doh (A7-BFU),MIE: osl-DOH-FRA-DOH*-AMS-ord (A7-BFQ),JUE: cdg-DOH-CDG-DOH-fra (A7-ANF)
